congress,member_a,member_b,party_a,party_b,nominate_a,nominate_b,distance,weight
113,8689,8913,Democrat,Republican,-0.2267,0.5104,0.7371,1
113,8689,8923,Democrat,Republican,-0.2267,0.4343,0.661,1
113,8689,8924,Democrat,Republican,-0.2267,0.5191,0.7458,1
113,8689,8925,Democrat,Republican,-0.2267,0.4316,0.6583,3
113,8689,8950,Democrat,Republican,-0.2267,0.5793,0.806,4
113,8689,8960,Democrat,Republican,-0.2267,0.5036,0.7303,2
113,8689,8985,Democrat,Republican,-0.2267,0.5102,0.7369,5
113,8689,9018,Democrat,Republican,-0.2267,0.4653,0.692,2
113,8689,9064,Democrat,Republican,-0.2267,0.4606,0.6873,2
113,8690,8934,Democrat,Republican,-0.3968,0.4432,0.84,2
113,8690,8966,Democrat,Republican,-0.3968,0.394,0.7908,3
113,8690,9019,Democrat,Republican,-0.3968,0.5129,0.9097,1
113,8690,9047,Democrat,Republican,-0.3968,0.6425,1.0393,6
113,8690,9089,Democrat,Republican,-0.3968,0.5185,0.9153,1
113,8691,8898,Democrat,Republican,-0.3641,0.5568,0.9209,3
113,8691,8901,Democrat,Republican,-0.3641,0.5197,0.8838,3
113,8691,8915,Democrat,Republican,-0.3641,0.5165,0.8806,3
113,8691,8929,Democrat,Republican,-0.3641,0.4416,0.8057,5
113,8691,8941,Democrat,Republican,-0.3641,0.6545,1.0186,2
113,8691,8971,Democrat,Republican,-0.3641,0.4956,0.8597,1
113,8691,9030,Democrat,Republican,-0.3641,0.4702,0.8343,3
113,8691,9078,Democrat,Republican,-0.3641,0.4284,0.7925,1
113,8691,9080,Democrat,Republican,-0.3641,0.3818,0.7459,1
113,8691,9084,Democrat,Republican,-0.3641,0.5566,0.9207,1
113,8691,9092,Democrat,Republican,-0.3641,0.4994,0.8635,1
113,8691,9106,Democrat,Republican,-0.3641,0.4998,0.8639,3
113,8692,8914,Democrat,Republican,-0.3918,0.5548,0.9466,2
113,8692,8923,Democrat,Republican,-0.3918,0.4343,0.8261,2
113,8692,8994,Democrat,Republican,-0.3918,0.3704,0.7622,2
113,8692,9046,Democrat,Republican,-0.3918,0.3994,0.7912,1
113,8692,9059,Democrat,Republican,-0.3918,0.3996,0.7914,1
113,8692,9106,Democrat,Republican,-0.3918,0.4998,0.8916,1
113,8693,8894,Democrat,Republican,-0.3623,0.4353,0.7976,9
113,8693,8911,Democrat,Republican,-0.3623,0.4526,0.8149,2
113,8693,8941,Democrat,Republican,-0.3623,0.6545,1.0168,2
113,8693,8949,Democrat,Republican,-0.3623,0.5593,0.9216,1
113,8693,8995,Democrat,Republican,-0.3623,0.5283,0.8906,10
113,8693,9015,Democrat,Republican,-0.3623,0.5112,0.8735,1
113,8693,9037,Democrat,Republican,-0.3623,0.5329,0.8952,3
113,8693,9078,Democrat,Republican,-0.3623,0.4284,0.7907,2
113,8693,9106,Democrat,Republican,-0.3623,0.4998,0.8621,1
113,8693,9110,Democrat,Republican,-0.3623,0.567,0.9293,2
113,8694,8924,Democrat,Republican,-0.4208,0.5191,0.9399,7
113,8694,8963,Democrat,Republican,-0.4208,0.5526,0.9734,4
113,8694,8972,Democrat,Republican,-0.4208,0.6602,1.081,1
113,8694,9038,Democrat,Republican,-0.4208,0.6485,1.0693,3
113,8694,9042,Democrat,Republican,-0.4208,0.556,0.9768,2
113,8694,9046,Democrat,Republican,-0.4208,0.3994,0.8202,2
113,8694,9051,Democrat,Republican,-0.4208,0.5672,0.988,1
113,8694,9122,Democrat,Republican,-0.4208,0.4048,0.8256,3
113,8695,8901,Democrat,Republican,-0.4131,0.5197,0.9328,1
113,8695,9018,Democrat,Republican,-0.4131,0.4653,0.8784,1
113,8695,9041,Democrat,Republican,-0.4131,0.5491,0.9622,3
113,8695,9053,Democrat,Republican,-0.4131,0.5238,0.9369,3
113,8695,9064,Democrat,Republican,-0.4131,0.4606,0.8737,1
113,8695,9096,Democrat,Republican,-0.4131,0.5437,0.9568,1
113,8696,8893,Democrat,Republican,-0.3285,0.4476,0.7761,1
113,8696,8901,Democrat,Republican,-0.3285,0.5197,0.8482,1
113,8696,8923,Democrat,Republican,-0.3285,0.4343,0.7628,4
113,8696,8933,Democrat,Republican,-0.3285,0.532,0.8605,1
113,8696,8939,Democrat,Republican,-0.3285,0.5719,0.9004,1
113,8696,8954,Democrat,Republican,-0.3285,0.4819,0.8104,1
113,8696,8957,Democrat,Republican,-0.3285,0.4277,0.7562,1
113,8696,8967,Democrat,Republican,-0.3285,0.498,0.8265,6
113,8696,8982,Democrat,Republican,-0.3285,0.6505,0.979,1
113,8696,9017,Democrat,Republican,-0.3285,0.3803,0.7088,3
113,8696,9022,Democrat,Republican,-0.3285,0.6715,1.0,1
113,8696,9043,Democrat,Republican,-0.3285,0.5655,0.894,1
113,8696,9062,Democrat,Republican,-0.3285,0.5333,0.8618,1
113,8696,9083,Democrat,Republican,-0.3285,0.5175,0.846,2
113,8696,9113,Democrat,Republican,-0.3285,0.6235,0.952,5
113,8696,9119,Democrat,Republican,-0.3285,0.5227,0.8512,3
113,8697,8893,Democrat,Republican,-0.1989,0.4476,0.6465,1
113,8697,8917,Democrat,Republican,-0.1989,0.6851,0.884,1
113,8697,8920,Democrat,Republican,-0.1989,0.6027,0.8016,1
113,8697,8924,Democrat,Republican,-0.1989,0.5191,0.718,3
113,8697,8934,Democrat,Republican,-0.1989,0.4432,0.6421,3
113,8697,8937,Democrat,Republican,-0.1989,0.443,0.6419,2
113,8697,8939,Democrat,Republican,-0.1989,0.5719,0.7708,4
113,8697,8973,Democrat,Republican,-0.1989,0.472,0.6709,1
113,8697,9011,Democrat,Republican,-0.1989,0.5601,0.759,4
113,8697,9036,Democrat,Republican,-0.1989,0.5648,0.7637,4
113,8697,9047,Democrat,Republican,-0.1989,0.6425,0.8414,1
113,8697,9052,Democrat,Republican,-0.1989,0.4307,0.6296,1
113,8697,9053,Democrat,Republican,-0.1989,0.5238,0.7227,3
113,8697,9090,Democrat,Republican,-0.1989,0.4792,0.6781,6
113,8698,8927,Democrat,Republican,-0.536,0.4111,0.9471,1
113,8698,8959,Democrat,Republican,-0.536,0.6139,1.1499,5
113,8698,9028,Democrat,Republican,-0.536,0.6243,1.1603,1
113,8698,9040,Democrat,Republican,-0.536,0.5293,1.0653,2
113,8699,8892,Democrat,Republican,-0.4193,0.5767,0.996,1
113,8699,8914,Democrat,Republican,-0.4193,0.5548,0.9741,1
113,8699,8934,Democrat,Republican,-0.4193,0.4432,0.8625,1
113,8699,8943,Democrat,Republican,-0.4193,0.5172,0.9365,5
113,8699,8946,Democrat,Republican,-0.4193,0.517,0.9363,3
113,8699,8969,Democrat,Republican,-0.4193,0.577,0.9963,1
113,8699,8993,Democrat,Republican,-0.4193,0.5164,0.9357,1
113,8700,8942,Democrat,Republican,-0.5162,0.6921,1.2083,6
113,8700,8946,Democrat,Republican,-0.5162,0.517,1.0332,1
113,8700,9029,Democrat,Republican,-0.5162,0.556,1.0722,2
113,8700,9030,Democrat,Republican,-0.5162,0.4702,0.9864,2
113,8700,9086,Democrat,Republican,-0.5162,0.4944,1.0106,1
113,8701,8893,Democrat,Republican,-0.2667,0.4476,0.7143,1
113,8701,8910,Democrat,Republican,-0.2667,0.5902,0.8569,1
113,8701,8931,Democrat,Republican,-0.2667,0.4978,0.7645,1
113,8701,8946,Democrat,Republican,-0.2667,0.517,0.7837,1
113,8701,8976,Democrat,Republican,-0.2667,0.4496,0.7163,3
113,8701,9034,Democrat,Republican,-0.2667,0.4262,0.6929,1
113,8701,9059,Democrat,Republican,-0.2667,0.3996,0.6663,1
113,8702,8919,Democrat,Republican,-0.4629,0.3791,0.842,1
113,8702,8945,Democrat,Republican,-0.4629,0.4431,0.906,8
113,8702,8957,Democrat,Republican,-0.4629,0.4277,0.8906,6
113,8702,9009,Democrat,Republican,-0.4629,0.5569,1.0198,2
113,8702,9047,Democrat,Republican,-0.4629,0.6425,1.1054,7
113,8702,9051,Democrat,Republican,-0.4629,0.5672,1.0301,1
113,8702,9083,Democrat,Republican,-0.4629,0.5175,0.9804,4
113,8702,9088,Democrat,Republican,-0.4629,0.7053,1.1682,1
113,8702,9112,Democrat,Republican,-0.4629,0.5775,1.0404,1
113,8702,9117,Democrat,Republican,-0.4629,0.6719,1.1348,3
113,8703,9023,Democrat,Republican,-0.5399,0.4389,0.9788,3
113,8703,9055,Democrat,Republican,-0.5399,0.3765,0.9164,1
113,8703,9064,Democrat,Republican,-0.5399,0.4606,1.0005,1
113,8703,9072,Democrat,Republican,-0.5399,0.4842,1.0241,1
113,8703,9119,Democrat,Republican,-0.5399,0.5227,1.0626,2
113,8704,8935,Democrat,Republican,-0.3526,0.5852,0.9378,5
113,8704,8953,Democrat,Republican,-0.3526,0.4474,0.8,4
113,8704,8957,Democrat,Republican,-0.3526,0.4277,0.7803,7
113,8704,8995,Democrat,Republican,-0.3526,0.5283,0.8809,3
113,8704,9014,Democrat,Republican,-0.3526,0.5431,0.8957,1
113,8704,9033,Democrat,Republican,-0.3526,0.573,0.9256,2
113,8704,9086,Democrat,Republican,-0.3526,0.4944,0.847,3
113,8704,9088,Democrat,Republican,-0.3526,0.7053,1.0579,2
113,8704,9089,Democrat,Republican,-0.3526,0.5185,0.8711,3
113,8704,9097,Democrat,Republican,-0.3526,0.4189,0.7715,1
113,8704,9102,Democrat,Republican,-0.3526,0.6199,0.9725,1
113,8704,9122,Democrat,Republican,-0.3526,0.4048,0.7574,3
113,8705,8895,Democrat,Republican,-0.253,0.4312,0.6842,3
113,8705,8911,Democrat,Republican,-0.253,0.4526,0.7056,2
113,8705,8912,Democrat,Republican,-0.253,0.4578,0.7108,5
113,8705,9000,Democrat,Republican,-0.253,0.6005,0.8535,7
113,8705,9028,Democrat,Republican,-0.253,0.6243,0.8773,1
113,8705,9037,Democrat,Republican,-0.253,0.5329,0.7859,1
113,8705,9039,Democrat,Republican,-0.253,0.5981,0.8511,2
113,8705,9044,Democrat,Republican,-0.253,0.3693,0.6223,1
113,8705,9054,Democrat,Republican,-0.253,0.5005,0.7535,3
113,8705,9055,Democrat,Republican,-0.253,0.3765,0.6295,1
113,8705,9068,Democrat,Republican,-0.253,0.5805,0.8335,7
113,8705,9122,Democrat,Republican,-0.253,0.4048,0.6578,3
113,8706,8932,Democrat,Republican,-0.3503,0.5456,0.8959,3
113,8706,8949,Democrat,Republican,-0.3503,0.5593,0.9096,4
113,8706,8984,Democrat,Republican,-0.3503,0.6027,0.953,2
113,8706,8999,Democrat,Republican,-0.3503,0.4697,0.82,2
113,8706,9031,Democrat,Republican,-0.3503,0.5289,0.8792,1
113,8706,9064,Democrat,Republican,-0.3503,0.4606,0.8109,2
113,8706,9080,Democrat,Republican,-0.3503,0.3818,0.7321,4
113,8707,8943,Democrat,Republican,-0.3916,0.5172,0.9088,5
113,8707,9014,Democrat,Republican,-0.3916,0.5431,0.9347,2
113,8707,9031,Democrat,Republican,-0.3916,0.5289,0.9205,1
113,8707,9048,Democrat,Republican,-0.3916,0.5246,0.9162,1
113,8707,9118,Democrat,Republican,-0.3916,0.5942,0.9858,2
113,8708,8893,Democrat,Republican,-0.3732,0.4476,0.8208,1
113,8708,8895,Democrat,Republican,-0.3732,0.4312,0.8044,1
113,8708,8938,Democrat,Republican,-0.3732,0.7272,1.1004,3
113,8708,8967,Democrat,Republican,-0.3732,0.498,0.8712,2
113,8708,8992,Democrat,Republican,-0.3732,0.6085,0.9817,3
113,8708,9016,Democrat,Republican,-0.3732,0.444,0.8172,3
113,8708,9052,Democrat,Republican,-0.3732,0.4307,0.8039,4
