congress,member_a,member_b,party_a,party_b,nominate_a,nominate_b,distance,weight
107,6084,6302,Democrat,Republican,-0.3869,0.3031,0.69,1
107,6084,6319,Democrat,Republican,-0.3869,0.5309,0.9178,1
107,6084,6345,Democrat,Republican,-0.3869,0.443,0.8299,3
107,6084,6350,Democrat,Republican,-0.3869,0.3715,0.7584,4
107,6084,6393,Democrat,Republican,-0.3869,0.2889,0.6758,1
107,6084,6446,Democrat,Republican,-0.3869,0.3547,0.7416,1
107,6084,6465,Democrat,Republican,-0.3869,0.3253,0.7122,4
107,6084,6487,Democrat,Republican,-0.3869,0.4183,0.8052,2
107,6084,6507,Democrat,Republican,-0.3869,0.5605,0.9474,1
107,6085,6316,Democrat,Republican,-0.4093,0.5081,0.9174,2
107,6085,6352,Democrat,Republican,-0.4093,0.3414,0.7507,3
107,6085,6360,Democrat,Republican,-0.4093,0.2976,0.7069,2
107,6085,6389,Democrat,Republican,-0.4093,0.52,0.9293,2
107,6085,6393,Democrat,Republican,-0.4093,0.2889,0.6982,1
107,6085,6409,Democrat,Republican,-0.4093,0.3984,0.8077,1
107,6085,6450,Democrat,Republican,-0.4093,0.4719,0.8812,1
107,6085,6495,Democrat,Republican,-0.4093,0.3425,0.7518,4
107,6085,6510,Democrat,Republican,-0.4093,0.5753,0.9846,6
107,6086,6313,Democrat,Republican,-0.4326,0.3222,0.7548,4
107,6086,6353,Democrat,Republican,-0.4326,0.3114,0.744,2
107,6086,6389,Democrat,Republican,-0.4326,0.52,0.9526,2
107,6086,6393,Democrat,Republican,-0.4326,0.2889,0.7215,2
107,6086,6426,Democrat,Republican,-0.4326,0.4884,0.921,7
107,6086,6437,Democrat,Republican,-0.4326,0.3122,0.7448,3
107,6086,6471,Democrat,Republican,-0.4326,0.4436,0.8762,8
107,6086,6495,Democrat,Republican,-0.4326,0.3425,0.7751,2
107,6087,6307,Democrat,Republican,-0.4304,0.363,0.7934,2
107,6087,6383,Democrat,Republican,-0.4304,0.3911,0.8215,5
107,6087,6403,Democrat,Republican,-0.4304,0.4053,0.8357,2
107,6087,6433,Democrat,Republican,-0.4304,0.2992,0.7296,9
107,6087,6490,Democrat,Republican,-0.4304,0.5655,0.9959,1
107,6087,6492,Democrat,Republican,-0.4304,0.3539,0.7843,3
107,6087,6503,Democrat,Republican,-0.4304,0.4817,0.9121,2
107,6088,6395,Democrat,Republican,-0.5517,0.3542,0.9059,2
107,6088,6406,Democrat,Republican,-0.5517,0.567,1.1187,2
107,6088,6441,Democrat,Republican,-0.5517,0.2595,0.8112,3
107,6088,6464,Democrat,Republican,-0.5517,0.4969,1.0486,1
107,6088,6482,Democrat,Republican,-0.5517,0.2474,0.7991,2
107,6088,6491,Democrat,Republican,-0.5517,0.4503,1.002,2
107,6088,6501,Democrat,Republican,-0.5517,0.5566,1.1083,1
107,6089,6362,Democrat,Republican,-0.3741,0.5469,0.921,3
107,6089,6422,Democrat,Republican,-0.3741,0.3619,0.736,3
107,6089,6436,Democrat,Republican,-0.3741,0.409,0.7831,2
107,6089,6456,Democrat,Republican,-0.3741,0.3446,0.7187,2
107,6089,6463,Democrat,Republican,-0.3741,0.424,0.7981,3
107,6090,6309,Democrat,Republican,-0.404,0.4335,0.8375,1
107,6090,6323,Democrat,Republican,-0.404,0.4032,0.8072,1
107,6090,6380,Democrat,Republican,-0.404,0.4469,0.8509,4
107,6090,6391,Democrat,Republican,-0.404,0.2555,0.6595,1
107,6090,6417,Democrat,Republican,-0.404,0.318,0.722,1
107,6090,6450,Democrat,Republican,-0.404,0.4719,0.8759,4
107,6090,6490,Democrat,Republican,-0.404,0.5655,0.9695,1
107,6091,6332,Democrat,Republican,-0.327,0.311,0.638,2
107,6091,6337,Democrat,Republican,-0.327,0.5056,0.8326,2
107,6091,6358,Democrat,Republican,-0.327,0.2932,0.6202,2
107,6091,6402,Democrat,Republican,-0.327,0.3627,0.6897,4
107,6091,6409,Democrat,Republican,-0.327,0.3984,0.7254,1
