congress,member_a,member_b,party_a,party_b,nominate_a,nominate_b,distance,weight
94,435,726,Democrat,Republican,-0.0671,0.2324,0.2995,2
94,435,729,Democrat,Republican,-0.0671,0.179,0.2461,2
94,435,741,Democrat,Republican,-0.0671,-0.0161,0.051,1
94,435,748,Democrat,Republican,-0.0671,0.1467,0.2138,1
94,435,749,Democrat,Republican,-0.0671,0.1683,0.2354,3
94,435,751,Democrat,Republican,-0.0671,0.1215,0.1886,2
94,435,760,Democrat,Republican,-0.0671,0.365,0.4321,1
94,435,790,Democrat,Republican,-0.0671,0.0109,0.078,1
94,435,791,Democrat,Republican,-0.0671,0.3244,0.3915,6
94,435,793,Democrat,Republican,-0.0671,0.3007,0.3678,3
94,435,794,Democrat,Republican,-0.0671,0.0685,0.1356,1
94,435,797,Democrat,Republican,-0.0671,0.2541,0.3212,1
94,435,802,Democrat,Republican,-0.0671,0.1826,0.2497,4
94,435,821,Democrat,Republican,-0.0671,0.1824,0.2495,2
94,435,830,Democrat,Republican,-0.0671,0.2177,0.2848,1
94,435,833,Democrat,Republican,-0.0671,0.1094,0.1765,4
94,435,838,Democrat,Republican,-0.0671,0.1102,0.1773,4
94,435,855,Democrat,Republican,-0.0671,0.4731,0.5402,2
94,435,857,Democrat,Republican,-0.0671,0.1351,0.2022,1
94,435,862,Democrat,Republican,-0.0671,0.0326,0.0997,2
94,436,748,Democrat,Republican,-0.3028,0.1467,0.4495,1
94,436,789,Democrat,Republican,-0.3028,0.2495,0.5523,1
94,436,792,Democrat,Republican,-0.3028,0.2912,0.594,1
94,436,797,Democrat,Republican,-0.3028,0.2541,0.5569,5
94,436,805,Democrat,Republican,-0.3028,0.1948,0.4976,5
94,436,811,Democrat,Republican,-0.3028,0.232,0.5348,3
94,436,816,Democrat,Republican,-0.3028,0.0372,0.34,1
94,436,821,Democrat,Republican,-0.3028,0.1824,0.4852,2
94,436,824,Democrat,Republican,-0.3028,0.2056,0.5084,10
94,436,839,Democrat,Republican,-0.3028,0.4076,0.7104,3
94,436,853,Democrat,Republican,-0.3028,0.1644,0.4672,1
94,437,731,Democrat,Republican,-0.0463,0.2894,0.3357,1
94,437,734,Democrat,Republican,-0.0463,0.0046,0.0509,4
94,437,742,Democrat,Republican,-0.0463,0.0681,0.1144,6
94,437,749,Democrat,Republican,-0.0463,0.1683,0.2146,3
94,437,750,Democrat,Republican,-0.0463,0.049,0.0953,3
94,437,757,Democrat,Republican,-0.0463,0.334,0.3803,2
94,437,776,Democrat,Republican,-0.0463,0.0245,0.0708,5
94,437,795,Democrat,Republican,-0.0463,0.0978,0.1441,1
94,437,796,Democrat,Republican,-0.0463,0.418,0.4643,1
94,437,797,Democrat,Republican,-0.0463,0.2541,0.3004,5
94,437,807,Democrat,Republican,-0.0463,0.2933,0.3396,1
94,437,808,Democrat,Republican,-0.0463,0.1882,0.2345,1
94,437,812,Democrat,Republican,-0.0463,0.194,0.2403,1
94,437,816,Democrat,Republican,-0.0463,0.0372,0.0835,1
94,437,826,Democrat,Republican,-0.0463,0.478,0.5243,1
94,437,831,Democrat,Republican,-0.0463,0.0583,0.1046,4
94,437,840,Democrat,Republican,-0.0463,0.2279,0.2742,2
94,437,842,Democrat,Republican,-0.0463,0.3612,0.4075,1
94,437,843,Democrat,Republican,-0.0463,0.0916,0.1379,2
94,437,849,Democrat,Republican,-0.0463,0.1643,0.2106,1
94,437,851,Democrat,Republican,-0.0463,0.1665,0.2128,1
94,437,852,Democrat,Republican,-0.0463,0.1767,0.223,2
94,437,859,Democrat,Republican,-0.0463,0.1772,0.2235,1
94,438,726,Democrat,Republican,-0.5427,0.2324,0.7751,1
94,438,762,Democrat,Republican,-0.5427,0.2783,0.821,4
94,438,789,Democrat,Republican,-0.5427,0.2495,0.7922,6
94,438,810,Democrat,Republican,-0.5427,0.1258,0.6685,1
94,438,841,Democrat,Republican,-0.5427,0.2526,0.7953,2
94,438,853,Democrat,Republican,-0.5427,0.1644,0.7071,2
94,438,858,Democrat,Republican,-0.5427,0.3307,0.8734,2
94,439,729,Democrat,Republican,-0.5961,0.179,0.7751,1
94,439,737,Democrat,Republican,-0.5961,0.2984,0.8945,9
94,439,743,Democrat,Republican,-0.5961,0.1663,0.7624,4
94,439,761,Democrat,Republican,-0.5961,0.1737,0.7698,1
94,439,787,Democrat,Republican,-0.5961,0.3851,0.9812,2
94,439,788,Democrat,Republican,-0.5961,0.3289,0.925,2
94,439,789,Democrat,Republican,-0.5961,0.2495,0.8456,6
94,439,809,Democrat,Republican,-0.5961,0.4484,1.0445,1
94,440,739,Democrat,Republican,-0.3242,0.5098,0.834,1
94,440,750,Democrat,Republican,-0.3242,0.049,0.3732,2
