congress,member_a,member_b,party_a,party_b,nominate_a,nominate_b,distance,weight
95,870,1163,Democrat,Republican,0.0016,0.0735,0.0719,4
95,870,1166,Democrat,Republican,0.0016,0.6288,0.6272,3
95,870,1170,Democrat,Republican,0.0016,0.3987,0.3971,4
95,870,1171,Democrat,Republican,0.0016,0.385,0.3834,6
95,870,1177,Democrat,Republican,0.0016,0.0295,0.0279,1
95,870,1178,Democrat,Republican,0.0016,0.2607,0.2591,3
95,870,1179,Democrat,Republican,0.0016,0.1317,0.1301,3
95,870,1180,Democrat,Republican,0.0016,0.115,0.1134,3
95,870,1184,Democrat,Republican,0.0016,0.0473,0.0457,3
95,870,1186,Democrat,Republican,0.0016,0.4114,0.4098,4
95,870,1188,Democrat,Republican,0.0016,0.2424,0.2408,6
95,870,1191,Democrat,Republican,0.0016,0.2903,0.2887,2
95,870,1192,Democrat,Republican,0.0016,0.0816,0.08,2
95,870,1195,Democrat,Republican,0.0016,0.044,0.0424,5
95,870,1197,Democrat,Republican,0.0016,0.2722,0.2706,9
95,870,1220,Democrat,Republican,0.0016,0.586,0.5844,1
95,870,1225,Democrat,Republican,0.0016,0.2481,0.2465,6
95,870,1241,Democrat,Republican,0.0016,0.22,0.2184,3
95,870,1243,Democrat,Republican,0.0016,0.1907,0.1891,4
95,870,1245,Democrat,Republican,0.0016,0.1809,0.1793,4
95,870,1247,Democrat,Republican,0.0016,0.2799,0.2783,2
95,870,1253,Democrat,Republican,0.0016,-0.0141,0.0157,2
95,870,1277,Democrat,Republican,0.0016,0.6113,0.6097,1
95,870,1297,Democrat,Republican,0.0016,0.4083,0.4067,7
95,870,1303,Democrat,Republican,0.0016,0.2496,0.248,2
95,871,1163,Democrat,Republican,-0.3483,0.0735,0.4218,2
95,871,1188,Democrat,Republican,-0.3483,0.2424,0.5907,2
95,871,1247,Democrat,Republican,-0.3483,0.2799,0.6282,3
95,871,1248,Democrat,Republican,-0.3483,0.1634,0.5117,2
95,871,1269,Democrat,Republican,-0.3483,0.1683,0.5166,5
95,871,1273,Democrat,Republican,-0.3483,0.1166,0.4649,7
95,871,1303,Democrat,Republican,-0.3483,0.2496,0.5979,1
95,872,1178,Democrat,Republican,-0.4477,0.2607,0.7084,5
95,872,1179,Democrat,Republican,-0.4477,0.1317,0.5794,15
95,872,1189,Democrat,Republican,-0.4477,0.3548,0.8025,1
95,872,1298,Democrat,Republican,-0.4477,0.2329,0.6806,11
95,872,1304,Democrat,Republican,-0.4477,0.1654,0.6131,5
95,873,1164,Democrat,Republican,-0.5407,0.0364,0.5771,2
95,873,1184,Democrat,Republican,-0.5407,0.0473,0.588,2
95,873,1217,Democrat,Republican,-0.5407,0.1773,0.718,3
95,873,1250,Democrat,Republican,-0.5407,0.0494,0.5901,1
95,873,1284,Democrat,Republican,-0.5407,0.4137,0.9544,1
95,873,1285,Democrat,Republican,-0.5407,0.161,0.7017,1
95,873,1288,Democrat,Republican,-0.5407,0.3487,0.8894,1
95,873,1290,Democrat,Republican,-0.5407,-0.0372,0.5035,2
95,874,1169,Democrat,Republican,-0.4369,0.3612,0.7981,1
95,874,1179,Democrat,Republican,-0.4369,0.1317,0.5686,1
95,874,1188,Democrat,Republican,-0.4369,0.2424,0.6793,2
95,874,1210,Democrat,Republican,-0.4369,0.5287,0.9656,5
95,874,1242,Democrat,Republican,-0.4369,0.2455,0.6824,2
95,874,1245,Democrat,Republican,-0.4369,0.1809,0.6178,1
95,874,1260,Democrat,Republican,-0.4369,0.2669,0.7038,3
95,874,1270,Democrat,Republican,-0.4369,0.4542,0.8911,3
95,874,1271,Democrat,Republican,-0.4369,0.4332,0.8701,7
95,874,1272,Democrat,Republican,-0.4369,0.3633,0.8002,4
95,874,1284,Democrat,Republican,-0.4369,0.4137,0.8506,3
95,874,1299,Democrat,Republican,-0.4369,0.3138,0.7507,4
95,874,1300,Democrat,Republican,-0.4369,0.3216,0.7585,1
95,875,1163,Democrat,Republican,-0.3253,0.0735,0.3988,3
95,875,1175,Democrat,Republican,-0.3253,0.1657,0.491,1
95,875,1180,Democrat,Republican,-0.3253,0.115,0.4403,2
95,875,1185,Democrat,Republican,-0.3253,0.1315,0.4568,2
95,875,1192,Democrat,Republican,-0.3253,0.0816,0.4069,3
95,875,1203,Democrat,Republican,-0.3253,0.2927,0.618,1
95,875,1221,Democrat,Republican,-0.3253,0.1028,0.4281,2
95,875,1232,Democrat,Republican,-0.3253,0.0764,0.4017,1
95,875,1241,Democrat,Republican,-0.3253,0.22,0.5453,5
95,875,1256,Democrat,Republican,-0.3253,0.0996,0.4249,1
95,875,1286,Democrat,Republican,-0.3253,0.082,0.4073,1
95,875,1287,Democrat,Republican,-0.3253,0.0088,0.3341,3
95,875,1294,Democrat,Republican,-0.3253,0.3966,0.7219,8
95,875,1295,Democrat,Republican,-0.3253,0.2869,0.6122,8
95,876,1163,Democrat,Republican,-0.0329,0.0735,0.1064,1
95,876,1175,Democrat,Republican,-0.0329,0.1657,0.1986,1
95,876,1177,Democrat,Republican,-0.0329,0.0295,0.0624,1
95,876,1184,Democrat,Republican,-0.0329,0.0473,0.0802,2
95,876,1195,Democrat,Republican,-0.0329,0.044,0.0769,1
95,876,1198,Democrat,Republican,-0.0329,0.3551,0.388,1
95,876,1203,Democrat,Republican,-0.0329,0.2927,0.3256,1
95,876,1217,Democrat,Republican,-0.0329,0.1773,0.2102,2
95,876,1219,Democrat,Republican,-0.0329,0.1539,0.1868,2
95,876,1232,Democrat,Republican,-0.0329,0.0764,0.1093,2
95,876,1233,Democrat,Republican,-0.0329,0.2622,0.2951,1
95,876,1242,Democrat,Republican,-0.0329,0.2455,0.2784,4
95,876,1243,Democrat,Republican,-0.0329,0.1907,0.2236,4
95,876,1249,Democrat,Republican,-0.0329,0.3089,0.3418,1
95,876,1250,Democrat,Republican,-0.0329,0.0494,0.0823,2
95,876,1253,Democrat,Republican,-0.0329,-0.0141,0.0188,5
95,876,1257,Democrat,Republican,-0.0329,0.5175,0.5504,3
95,876,1264,Democrat,Republican,-0.0329,0.1415,0.1744,4
95,876,1266,Democrat,Republican,-0.0329,0.07,0.1029,2
95,876,1270,Democrat,Republican,-0.0329,0.4542,0.4871,1
95,876,1280,Democrat,Republican,-0.0329,0.2302,0.2631,4
95,876,1285,Democrat,Republican,-0.0329,0.161,0.1939,1
95,876,1289,Democrat,Republican,-0.0329,0.115,0.1479,2
95,876,1291,Democrat,Republican,-0.0329,0.3313,0.3642,1
95,876,1301,Democrat,Republican,-0.0329,0.1781,0.211,1
95,877,1164,Democrat,Republican,-0.4028,0.0364,0.4392,2
95,877,1169,Democrat,Republican,-0.4028,0.3612,0.764,8
95,877,1194,Democrat,Republican,-0.4028,0.3214,0.7242,6
95,877,1212,Democrat,Republican,-0.4028,0.1745,0.5773,3
95,877,1213,Democrat,Republican,-0.4028,0.1708,0.5736,3
95,877,1216,Democrat,Republican,-0.4028,0.4559,0.8587,1
95,877,1239,Democrat,Republican,-0.4028,0.3575,0.7603,1
95,877,1253,Democrat,Republican,-0.4028,-0.0141,0.3887,1
95,877,1261,Democrat,Republican,-0.4028,0.356,0.7588,3
95,877,1266,Democrat,Republican,-0.4028,0.07,0.4728,1
95,877,1304,Democrat,Republican,-0.4028,0.1654,0.5682,1
95,878,1173,Democrat,Republican,-0.2842,0.2901,0.5743,2
95,878,1176,Democrat,Republican,-0.2842,0.2343,0.5185,2
95,878,1209,Democrat,Republican,-0.2842,0.0716,0.3558,1
95,878,1217,Democrat,Republican,-0.2842,0.1773,0.4615,1
95,878,1233,Democrat,Republican,-0.2842,0.2622,0.5464,1
95,878,1235,Democrat,Republican,-0.2842,0.1585,0.4427,1
95,878,1241,Democrat,Republican,-0.2842,0.22,0.5042,3
95,878,1253,Democrat,Republican,-0.2842,-0.0141,0.2701,4
