congress,member_a,member_b,party_a,party_b,nominate_a,nominate_b,distance,weight
111,7820,8082,Democrat,Republican,-0.3654,0.5867,0.9521,2
111,7820,8091,Democrat,Republican,-0.3654,0.4007,0.7661,1
111,7820,8097,Democrat,Republican,-0.3654,0.588,0.9534,1
111,7820,8225,Democrat,Republican,-0.3654,0.5683,0.9337,2
111,7820,8235,Democrat,Republican,-0.3654,0.5798,0.9452,3
111,7821,8103,Democrat,Republican,-0.3271,0.4492,0.7763,2
111,7821,8121,Democrat,Republican,-0.3271,0.5869,0.914,1
111,7821,8146,Democrat,Republican,-0.3271,0.4879,0.815,1
111,7821,8185,Democrat,Republican,-0.3271,0.4946,0.8217,4
111,7821,8194,Democrat,Republican,-0.3271,0.4977,0.8248,2
111,7821,8203,Democrat,Republican,-0.3271,0.4441,0.7712,1
111,7821,8209,Democrat,Republican,-0.3271,0.3984,0.7255,1
111,7821,8210,Democrat,Republican,-0.3271,0.5192,0.8463,7
111,7821,8213,Democrat,Republican,-0.3271,0.4231,0.7502,3
111,7821,8218,Democrat,Republican,-0.3271,0.316,0.6431,1
111,7821,8229,Democrat,Republican,-0.3271,0.469,0.7961,3
111,7822,8076,Democrat,Republican,-0.3004,0.5031,0.8035,4
111,7822,8101,Democrat,Republican,-0.3004,0.2863,0.5867,1
111,7822,8116,Democrat,Republican,-0.3004,0.4764,0.7768,3
111,7822,8132,Democrat,Republican,-0.3004,0.5397,0.8401,3
111,7822,8144,Democrat,Republican,-0.3004,0.4505,0.7509,1
111,7822,8172,Democrat,Republican,-0.3004,0.5974,0.8978,3
111,7822,8204,Democrat,Republican,-0.3004,0.4219,0.7223,7
111,7822,8238,Democrat,Republican,-0.3004,0.4061,0.7065,2
111,7822,8242,Democrat,Republican,-0.3004,0.4891,0.7895,13
111,7823,8119,Democrat,Republican,-0.4419,0.4703,0.9122,1
111,7823,8137,Democrat,Republican,-0.4419,0.4128,0.8547,2
111,7823,8146,Democrat,Republican,-0.4419,0.4879,0.9298,3
111,7823,8150,Democrat,Republican,-0.4419,0.4425,0.8844,1
111,7823,8153,Democrat,Republican,-0.4419,0.4471,0.889,1
111,7823,8158,Democrat,Republican,-0.4419,0.4019,0.8438,2
111,7823,8159,Democrat,Republican,-0.4419,0.5271,0.969,3
111,7823,8200,Democrat,Republican,-0.4419,0.4968,0.9387,4
111,7823,8215,Democrat,Republican,-0.4419,0.4469,0.8888,2
111,7824,8100,Democrat,Republican,-0.3602,0.5042,0.8644,3
111,7824,8138,Democrat,Republican,-0.3602,0.5413,0.9015,3
111,7824,8141,Democrat,Republican,-0.3602,0.4364,0.7966,3
111,7824,8149,Democrat,Republican,-0.3602,0.5124,0.8726,3
111,7824,8150,Democrat,Republican,-0.3602,0.4425,0.8027,1
111,7824,8161,Democrat,Republican,-0.3602,0.478,0.8382,2
111,7824,8169,Democrat,Republican,-0.3602,0.426,0.7862,1
111,7824,8217,Democrat,Republican,-0.3602,0.6163,0.9765,1
111,7824,8218,Democrat,Republican,-0.3602,0.316,0.6762,3
111,7824,8228,Democrat,Republican,-0.3602,0.6758,1.036,1
111,7824,8246,Democrat,Republican,-0.3602,0.3753,0.7355,2
111,7825,8082,Democrat,Republican,-0.2889,0.5867,0.8756,1
111,7825,8091,Democrat,Republican,-0.2889,0.4007,0.6896,2
111,7825,8094,Democrat,Republican,-0.2889,0.4484,0.7373,3
111,7825,8109,Democrat,Republican,-0.2889,0.5841,0.873,2
111,7825,8119,Democrat,Republican,-0.2889,0.4703,0.7592,1
111,7825,8142,Democrat,Republican,-0.2889,0.4276,0.7165,1
111,7825,8159,Democrat,Republican,-0.2889,0.5271,0.816,3
111,7825,8172,Democrat,Republican,-0.2889,0.5974,0.8863,2
111,7825,8193,Democrat,Republican,-0.2889,0.484,0.7729,2
111,7825,8197,Democrat,Republican,-0.2889,0.5447,0.8336,1
111,7825,8210,Democrat,Republican,-0.2889,0.5192,0.8081,4
111,7826,8084,Democrat,Republican,-0.2676,0.5561,0.8237,3
111,7826,8134,Democrat,Republican,-0.2676,0.6458,0.9134,1
111,7826,8135,Democrat,Republican,-0.2676,0.3599,0.6275,1
111,7826,8136,Democrat,Republican,-0.2676,0.4796,0.7472,3
111,7826,8141,Democrat,Republican,-0.2676,0.4364,0.704,1
111,7826,8156,Democrat,Republican,-0.2676,0.4572,0.7248,1
111,7826,8187,Democrat,Republican,-0.2676,0.5374,0.805,3
111,7826,8196,Democrat,Republican,-0.2676,0.5748,0.8424,1
111,7826,8230,Democrat,Republican,-0.2676,0.5525,0.8201,2
111,7827,8080,Democrat,Republican,-0.3962,0.6034,0.9996,1
111,7827,8083,Democrat,Republican,-0.3962,0.445,0.8412,1
111,7827,8094,Democrat,Republican,-0.3962,0.4484,0.8446,3
111,7827,8111,Democrat,Republican,-0.3962,0.4081,0.8043,2
111,7827,8139,Democrat,Republican,-0.3962,0.3525,0.7487,1
111,7827,8153,Democrat,Republican,-0.3962,0.4471,0.8433,4
111,7827,8170,Democrat,Republican,-0.3962,0.4803,0.8765,6
111,7827,8203,Democrat,Republican,-0.3962,0.4441,0.8403,2
111,7827,8204,Democrat,Republican,-0.3962,0.4219,0.8181,1
111,7827,8232,Democrat,Republican,-0.3962,0.3329,0.7291,4
111,7827,8234,Democrat,Republican,-0.3962,0.4408,0.837,3
111,7827,8240,Democrat,Republican,-0.3962,0.408,0.8042,2
111,7828,8081,Democrat,Republican,-0.4132,0.4307,0.8439,4
111,7828,8125,Democrat,Republican,-0.4132,0.4617,0.8749,2
111,7828,8186,Democrat,Republican,-0.4132,0.3773,0.7905,2
111,7829,8099,Democrat,Republican,-0.3699,0.527,0.8969,2
111,7829,8102,Democrat,Republican,-0.3699,0.4323,0.8022,1
111,7829,8120,Democrat,Republican,-0.3699,0.4909,0.8608,2
111,7829,8122,Democrat,Republican,-0.3699,0.3897,0.7596,1
111,7829,8161,Democrat,Republican,-0.3699,0.478,0.8479,3
111,7829,8163,Democrat,Republican,-0.3699,0.5572,0.9271,5
111,7829,8165,Democrat,Republican,-0.3699,0.3397,0.7096,3
111,7829,8194,Democrat,Republican,-0.3699,0.4977,0.8676,2
111,7829,8209,Democrat,Republican,-0.3699,0.3984,0.7683,1
111,7829,8212,Democrat,Republican,-0.3699,0.5445,0.9144,1
111,7829,8219,Democrat,Republican,-0.3699,0.4712,0.8411,1
111,7829,8232,Democrat,Republican,-0.3699,0.3329,0.7028,5
111,7829,8242,Democrat,Republican,-0.3699,0.4891,0.859,2
111,7830,8085,Democrat,Republican,-0.5107,0.366,0.8767,2
111,7830,8103,Democrat,Republican,-0.5107,0.4492,0.9599,1
111,7830,8104,Democrat,Republican,-0.5107,0.3306,0.8413,2
111,7830,8175,Democrat,Republican,-0.5107,0.45,0.9607,1
111,7830,8246,Democrat,Republican,-0.5107,0.3753,0.886,4
111,7831,8138,Democrat,Republican,-0.4103,0.5413,0.9516,2
111,7831,8170,Democrat,Republican,-0.4103,0.4803,0.8906,1
111,7831,8176,Democrat,Republican,-0.4103,0.5853,0.9956,2
111,7831,8179,Democrat,Republican,-0.4103,0.5543,0.9646,1
111,7831,8186,Democrat,Republican,-0.4103,0.3773,0.7876,3
111,7831,8207,Democrat,Republican,-0.4103,0.542,0.9523,8
111,7831,8253,Democrat,Republican,-0.4103,0.3302,0.7405,2
111,7832,8085,Democrat,Republican,-0.3118,0.366,0.6778,2
111,7832,8094,Democrat,Republican,-0.3118,0.4484,0.7602,2
111,7832,8117,Democrat,Republican,-0.3118,0.4038,0.7156,2
111,7832,8142,Democrat,Republican,-0.3118,0.4276,0.7394,1
111,7832,8161,Democrat,Republican,-0.3118,0.478,0.7898,4
111,7832,8167,Democrat,Republican,-0.3118,0.6384,0.9502,1
111,7832,8194,Democrat,Republican,-0.3118,0.4977,0.8095,2
111,7832,8220,Democrat,Republican,-0.3118,0.3767,0.6885,1
111,7832,8249,Democrat,Republican,-0.3118,0.7771,1.0889,4
111,7833,8076,Democrat,Republican,-0.3226,0.5031,0.8257,1
111,7833,8078,Democrat,Republican,-0.3226,0.5866,0.9092,1
111,7833,8095,Democrat,Republican,-0.3226,0.4936,0.8162,1
111,7833,8112,Democrat,Republican,-0.3226,0.3258,0.6484,1
111,7833,8150,Democrat,Republican,-0.3226,0.4425,0.7651,1
111,7833,8185,Democrat,Republican,-0.3226,0.4946,0.8172,4
111,7833,8202,Democrat,Republican,-0.3226,0.5951,0.9177,1
